[s],CH1[V]
-2.3037E-02,-3.731753135E-02
-2.3032E-02,-3.546218467E-02
-2.3027E-02,-3.516741157E-02
-2.3022E-02,-3.382689261E-02
-2.3017E-02,-3.395974135E-02
-2.3012E-02,-3.404424453E-02
-2.3007E-02,-3.444405341E-02
-2.3002E-02,-3.452110457E-02
-2.2997E-02,-3.304071021E-02
-2.2992E-02,-3.452620482E-02
-2.2987E-02,-3.347386718E-02
-2.2982E-02,-3.263179564E-02
-2.2977E-02,-3.403850913E-02
-2.2972E-02,-3.466201186E-02
-2.2967E-02,-3.398658919E-02
-2.2962E-02,-3.277164817E-02
-2.2957E-02,-3.514301658E-02
-2.2952E-02,-4.018356872E-02
-2.2947E-02,-4.610699248E-02
-2.2942E-02,-5.082342887E-02
-2.2937E-02,-4.957698417E-02
-2.2932E-02,-4.434646773E-02
-2.2927E-02,-3.728464103E-02
-2.2922E-02,-3.300876594E-02
-2.2917E-02,-2.983748603E-02
-2.2912E-02,-2.958106971E-02
-2.2907E-02,-3.435729957E-02
-2.2902E-02,-3.782708716E-02
-2.2897E-02,-4.100191855E-02
-2.2892E-02,-4.067640853E-02
-2.2887E-02,-3.935380721E-02
-2.2882E-02,-3.744640708E-02
-2.2877E-02,-3.446719718E-02
-2.2872E-02,-3.126144004E-02
-2.2867E-02,-3.001301360E-02
-2.2862E-02,-3.102121139E-02
-2.2857E-02,-3.469065452E-02
-2.2852E-02,-3.762919784E-02
-2.2847E-02,-3.848107696E-02
-2.2842E-02,-3.676478362E-02
-2.2837E-02,-3.758858085E-02
-2.2832E-02,-3.583122802E-02
-2.2827E-02,-3.298952460E-02
-2.2822E-02,-2.985090232E-02
-2.2817E-02,-2.912767768E-02
-2.2812E-02,-3.095483947E-02
-2.2807E-02,-3.171543670E-02
-2.2802E-02,-3.430410361E-02
-2.2797E-02,-3.716714835E-02
-2.2792E-02,-3.659921050E-02
-2.2787E-02,-3.458962417E-02
-2.2782E-02,-3.228114295E-02
-2.2777E-02,-3.274085784E-02
-2.2772E-02,-3.187815452E-02
-2.2767E-02,-3.365150619E-02
-2.2762E-02,-3.447514510E-02
-2.2757E-02,-3.700993514E-02
-2.2752E-02,-3.746761870E-02
-2.2747E-02,-3.644952559E-02
-2.2742E-02,-3.701799750E-02
-2.2737E-02,-3.424614882E-02
-2.2732E-02,-3.356780791E-02
-2.2727E-02,-3.440296721E-02
-2.2722E-02,-3.517719054E-02
-2.2717E-02,-3.639021087E-02
-2.2712E-02,-3.627911544E-02
-2.2707E-02,-3.729570746E-02
-2.2702E-02,-3.539789367E-02
-2.2697E-02,-3.374367499E-02
-2.2692E-02,-3.374206901E-02
-2.2687E-02,-3.463656211E-02
-2.2682E-02,-3.693315673E-02
-2.2677E-02,-3.592622352E-02
-2.2672E-02,-3.837590766E-02
-2.2667E-02,-3.852356696E-02
-2.2662E-02,-3.949991202E-02
-2.2657E-02,-3.882474875E-02
-2.2652E-02,-3.835528731E-02
-2.2647E-02,-3.749554610E-02
-2.2642E-02,-3.468895316E-02
-2.2637E-02,-3.476857734E-02
-2.2632E-02,-3.370087218E-02
-2.2627E-02,-3.545683646E-02
-2.2622E-02,-3.800349975E-02
-2.2617E-02,-4.044717002E-02
-2.2612E-02,-4.065889144E-02
-2.2607E-02,-3.891463256E-02
-2.2602E-02,-3.802068496E-02
-2.2597E-02,-3.779847121E-02
-2.2592E-02,-3.599513412E-02
-2.2587E-02,-3.633168387E-02
-2.2582E-02,-3.612376952E-02
-2.2577E-02,-3.530055976E-02
-2.2572E-02,-3.448259139E-02
-2.2567E-02,-3.492502761E-02
-2.2562E-02,-3.379227233E-02
-2.2557E-02,-3.431463218E-02
-2.2552E-02,-3.651085448E-02
-2.2547E-02,-3.584987235E-02
-2.2542E-02,-3.622796226E-02
-2.2537E-02,-3.579625869E-02
-2.2532E-02,-3.732416701E-02
-2.2527E-02,-3.802814078E-02
-2.2522E-02,-3.790960288E-02
-2.2517E-02,-3.847788405E-02
-2.2512E-02,-3.768859267E-02
-2.2507E-02,-3.785822654E-02
-2.2502E-02,-3.657733512E-02
-2.2497E-02,-3.447280288E-02
-2.2492E-02,-3.248061347E-02
-2.2487E-02,-3.303483939E-02
-2.2482E-02,-3.519790435E-02
-2.2477E-02,-3.599413848E-02
-2.2472E-02,-3.516326308E-02
-2.2467E-02,-3.464233184E-02
-2.2462E-02,-3.540272498E-02
-2.2457E-02,-3.475803351E-02
-2.2452E-02,-3.274010825E-02
-2.2447E-02,-3.266328597E-02
-2.2442E-02,-3.486151481E-02
-2.2437E-02,-3.525383735E-02
-2.2432E-02,-3.389351249E-02
-2.2427E-02,-3.361688018E-02
-2.2422E-02,-3.519490218E-02
-2.2416E-02,-3.437667823E-02
-2.2411E-02,-3.603284812E-02
-2.2406E-02,-3.802589965E-02
-2.2401E-02,-3.967747855E-02
-2.2396E-02,-3.953432441E-02
-2.2391E-02,-3.764185309E-02
-2.2386E-02,-3.620856071E-02
-2.2381E-02,-3.480873847E-02
-2.2376E-02,-3.571726966E-02
-2.2371E-02,-4.203550315E-02
-2.2366E-02,-5.356057143E-02
-2.2361E-02,-4.958240294E-02
-2.2356E-02,-4.410459113E-02
-2.2351E-02,-3.865556502E-02
-2.2346E-02,-3.603986907E-02
-2.2341E-02,-4.068884254E-02
-2.2336E-02,-4.238956237E-02
-2.2331E-02,-4.104414153E-02
-2.2326E-02,-3.852922797E-02
-2.2321E-02,-3.856443381E-02
-2.2316E-02,-4.009213042E-02
-2.2311E-02,-3.737722182E-02
-2.2306E-02,-3.431622291E-02
-2.2301E-02,-3.289078689E-02
-2.2296E-02,-3.329772162E-02
-2.2291E-02,-3.387261367E-02
-2.2286E-02,-3.224340034E-02
-2.2281E-02,-3.138618064E-02
-2.2276E-02,-3.155578589E-02
-2.2271E-02,-3.518847442E-02
-2.2266E-02,-3.746058249E-02
-2.2261E-02,-3.697895598E-02
-2.2256E-02,-3.483352256E-02
-2.2251E-02,-3.396933532E-02
-2.2246E-02,-3.659563804E-02
-2.2241E-02,-3.596696258E-02
-2.2236E-02,-3.504720283E-02
-2.2231E-02,-3.500757003E-02
-2.2226E-02,-3.592336631E-02
-2.2221E-02,-3.488738799E-02
-2.2216E-02,-3.202046561E-02
-2.2211E-02,-3.224812675E-02
-2.2206E-02,-3.189153457E-02
-2.2201E-02,-3.276249671E-02
-2.2196E-02,-3.409950042E-02
-2.2191E-02,-3.236318564E-02
-2.2186E-02,-3.192551970E-02
-2.2181E-02,-3.344405723E-02
-2.2176E-02,-3.593412185E-02
-2.2171E-02,-3.333709502E-02
-2.2166E-02,-3.154669929E-02
-2.2161E-02,-3.225408721E-02
-2.2156E-02,-3.502950644E-02
-2.2151E-02,-3.602442145E-02
-2.2146E-02,-3.436610579E-02
-2.2141E-02,-3.458908629E-02
-2.2136E-02,-3.362037253E-02
-2.2131E-02,-3.428938270E-02
-2.2126E-02,-3.608377051E-02
-2.2121E-02,-3.502019477E-02
-2.2116E-02,-3.446647811E-02
-2.2111E-02,-3.560758376E-02
-2.2106E-02,-3.590348411E-02
-2.2101E-02,-3.573024726E-02
-2.2096E-02,-3.324978232E-02
-2.2091E-02,-3.429539084E-02
-2.2086E-02,-3.454125190E-02
-2.2081E-02,-3.496397185E-02
-2.2076E-02,-3.382816863E-02
-2.2071E-02,-3.408307624E-02
-2.2066E-02,-3.469180846E-02
-2.2061E-02,-3.338382125E-02
-2.2056E-02,-3.480926871E-02
-2.2051E-02,-3.536869216E-02
-2.2046E-02,-3.436608100E-02
-2.2041E-02,-3.358790183E-02
-2.2036E-02,-3.406191230E-02
-2.2031E-02,-3.445774055E-02
-2.2026E-02,-3.234331489E-02
-2.2021E-02,-3.231683135E-02
-2.2016E-02,-3.469460082E-02
-2.2011E-02,-3.553337836E-02
-2.2006E-02,-3.330902839E-02
-2.2001E-02,-3.145648170E-02
-2.1996E-02,-3.323939109E-02
-2.1991E-02,-3.460758376E-02
-2.1986E-02,-3.449364448E-02
-2.1981E-02,-3.419749808E-02
-2.1976E-02,-3.520460296E-02
-2.1971E-02,-3.485998702E-02
-2.1966E-02,-3.210429168E-02
-2.1961E-02,-2.964689612E-02
-2.1956E-02,-2.213613677E-02
-2.1951E-02,-1.894250846E-02
-2.1946E-02,-1.667066550E-02
-2.1941E-02,-1.765892577E-02
-2.1936E-02,-2.137751365E-02
-2.1931E-02,-2.749433684E-02
-2.1926E-02,-3.596846366E-02
-2.1921E-02,-3.799863219E-02
-2.1916E-02,-3.789367652E-02
-2.1911E-02,-3.493395019E-02
-2.1906E-02,-3.190517020E-02
-2.1901E-02,-2.817589355E-02
-2.1896E-02,-2.354702735E-02
-2.1891E-02,-2.670606399E-02
-2.1886E-02,-3.085076880E-02
-2.1881E-02,-3.639394927E-02
-2.1876E-02,-3.892049384E-02
-2.1871E-02,-3.893518806E-02
-2.1866E-02,-3.772345138E-02
-2.1861E-02,-3.382906699E-02
-2.1856E-02,-3.190194678E-02
-2.1851E-02,-3.003782058E-02
-2.1846E-02,-3.031502318E-02
-2.1841E-02,-3.187616134E-02
-2.1836E-02,-3.429928946E-02
-2.1831E-02,-3.650058722E-02
-2.1826E-02,-3.544750381E-02
-2.1821E-02,-3.424061942E-02
-2.1816E-02,-3.156964660E-02
-2.1811E-02,-3.124969077E-02
-2.1806E-02,-3.172330832E-02
-2.1801E-02,-3.282834601E-02
-2.1796E-02,-3.328869033E-02
-2.1791E-02,-3.214776206E-02
-2.1786E-02,-3.332943130E-02
